Time (sec),Force (N),Position (mm),Stress (Pa),Strain (%)
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3290,2.02,28100000,2.03
14.3,3280,2.02,28100000,2.03
14.3,3280,2.02,28100000,2.03
14.3,3280,2.02,28100000,2.03
14.3,3280,2.02,28100000,2.03
14.3,3280,2.03,28100000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3280,2.03,28000000,2.03
14.3,3270,2.03,28000000,2.03
14.3,3270,2.03,28000000,2.03
14.3,3270,2.03,28000000,2.03
14.3,3270,2.03,28000000,2.03
14.3,3270,2.03,28000000,2.03
14.3,3270,2.03,28000000,2.03
14.3,3270,2.03,28000000,2.03
14.3,3270,2.03,28000000,2.03
14.3,3270,2.03,28000000,2.03
14.3,3270,2.03,28000000,2.03
14.3,3270,2.03,28000000,2.03
14.4,3270,2.03,28000000,2.03
14.4,3270,2.03,28000000,2.04
14.4,3270,2.03,28000000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3270,2.03,27900000,2.04
14.4,3260,2.03,27900000,2.04
14.4,3260,2.03,27900000,2.04
14.4,3260,2.03,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27900000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3260,2.04,27800000,2.04
14.4,3250,2.04,27800000,2.04
14.4,3250,2.04,27800000,2.04
14.4,3250,2.04,27800000,2.04
14.4,3250,2.04,27800000,2.04
14.4,3250,2.04,27800000,2.04
14.4,3250,2.04,27800000,2.04
14.4,3250,2.04,27800000,2.04
14.4,3250,2.04,27800000,2.04
14.4,3250,2.04,27800000,2.04
14.4,3250,2.04,27800000,2.04
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27800000,2.05
14.4,3250,2.04,27700000,2.05
14.4,3250,2.04,27700000,2.05
14.4,3250,2.04,27700000,2.05
14.4,3250,2.05,27700000,2.05
14.4,3250,2.05,27700000,2.05
14.4,3250,2.05,27700000,2.05
14.4,3250,2.05,27700000,2.05
14.4,3250,2.05,27700000,2.05
14.4,3250,2.05,27700000,2.05
14.4,3250,2.05,27700000,2.05
14.4,3250,2.05,27700000,2.05
14.4,3240,2.05,27700000,2.05
14.4,3240,2.05,27700000,2.05
14.4,3240,2.05,27700000,2.05
14.4,3240,2.05,27700000,2.05
14.4,3240,2.05,27700000,2.05
14.4,3240,2.05,27700000,2.05
14.4,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.05
14.5,3240,2.05,27700000,2.06
14.5,3240,2.05,27700000,2.06
14.5,3240,2.05,27700000,2.06
14.5,3240,2.05,27700000,2.06
14.5,3240,2.05,27600000,2.06
14.5,3240,2.05,27600000,2.06
14.5,3240,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.05,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3230,2.06,27600000,2.06
14.5,3220,2.06,27600000,2.06
14.5,3220,2.06,27600000,2.06
14.5,3220,2.06,27600000,2.06
14.5,3220,2.06,27500000,2.06
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.5,3220,2.06,27500000,2.07
14.6,3220,2.06,27500000,2.07
14.6,3220,2.06,27500000,2.07
14.6,3220,2.06,27500000,2.07
14.6,3220,2.06,27500000,2.07
14.6,3220,2.06,27500000,2.07
14.6,3220,2.06,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3220,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27500000,2.07
14.6,3210,2.07,27400000,2.07
14.6,3210,2.07,27400000,2.07
14.6,3210,2.07,27400000,2.07
14.6,3210,2.07,27400000,2.07
14.6,3210,2.07,27400000,2.07
14.6,3210,2.07,27400000,2.07
14.6,3210,2.07,27400000,2.07
14.6,3210,2.07,27400000,2.07
14.6,3210,2.07,27400000,2.07
14.6,3210,2.07,27400000,2.07
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3210,2.07,27400000,2.08
14.6,3200,2.07,27400000,2.08
14.6,3200,2.07,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27400000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.6,3200,2.08,27300000,2.08
14.7,3200,2.08,27300000,2.08
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3200,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.08,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27300000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3190,2.09,27200000,2.09
14.7,3180,2.09,27200000,2.09
14.7,3180,2.09,27200000,2.09
14.7,3180,2.09,27200000,2.09
14.7,3180,2.09,27200000,2.09
14.7,3180,2.09,27200000,2.09
14.7,3180,2.09,27200000,2.09
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.09,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27200000,2.10
14.7,3180,2.10,27100000,2.10
14.7,3180,2.10,27100000,2.10
14.8,3180,2.10,27100000,2.10
14.8,3180,2.10,27100000,2.10
14.8,3180,2.10,27100000,2.10
14.8,3180,2.10,27100000,2.10
14.8,3180,2.10,27100000,2.10
14.8,3180,2.10,27100000,2.10
14.8,3180,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.10
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.10,27100000,2.11
14.8,3170,2.11,27100000,2.11
14.8,3170,2.11,27100000,2.11
14.8,3170,2.11,27100000,2.11
14.8,3170,2.11,27100000,2.11
14.8,3170,2.11,27100000,2.11
14.8,3170,2.11,27000000,2.11
14.8,3170,2.11,27000000,2.11
14.8,3170,2.11,27000000,2.11
14.8,3170,2.11,27000000,2.11
14.8,3170,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.11
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.8,3160,2.11,27000000,2.12
14.9,3160,2.11,27000000,2.12
14.9,3160,2.11,27000000,2.12
14.9,3160,2.11,27000000,2.12
14.9,3160,2.11,27000000,2.12
14.9,3160,2.11,27000000,2.12
14.9,3150,2.11,27000000,2.12
14.9,3150,2.11,27000000,2.12
14.9,3150,2.12,27000000,2.12
14.9,3150,2.12,27000000,2.12
14.9,3150,2.12,27000000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.12
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3150,2.12,26900000,2.13
14.9,3140,2.12,26900000,2.13
14.9,3140,2.12,26900000,2.13
14.9,3140,2.12,26900000,2.13
14.9,3140,2.12,26900000,2.13
14.9,3140,2.12,26900000,2.13
14.9,3140,2.12,26900000,2.13
14.9,3140,2.12,26900000,2.13
14.9,3140,2.12,26900000,2.13
14.9,3140,2.12,26900000,2.13
14.9,3140,2.12,26900000,2.13
14.9,3140,2.13,26900000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
14.9,3140,2.13,26800000,2.13
15.0,3140,2.13,26800000,2.13
15.0,3140,2.13,26800000,2.14
15.0,3140,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.13,26800000,2.14
15.0,3130,2.14,26800000,2.14
15.0,3130,2.14,26800000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3130,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.14
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
15.0,3120,2.14,26700000,2.15
